"SAMPLE_NAME","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume"
"N5-MESO-SAR406","10","31","91","0","100"
"N5-MESO-SAR406","10","32","101","0","100"
"N5-MESO-SAR406","10","33","99","0","100"
"N5-MESO-SAR406","10","34","83","0","100"
"N5-MESO-SAR406","10","35","85","0","100"
"N5-MESO-SAR406","10","37","73","0","100"
"N5-MESO-SAR406","10","38","97","0","100"
"N5-MESO-SAR406","10","39","119","0","100"
"N5-MESO-SAR406","10","40","85","0","100"
"N5-MESO-SAR406","10","41","101","0","100"
"N5-MESO-SAR406","10","43","88","1","100"
"N5-MESO-SAR406","10","44","63","0","100"
"N5-MESO-SAR406","10","45","53","0","100"
"N5-MESO-SAR406","10","46","88","0","100"
"N5-MESO-SAR406","10","47","117","0","100"
"N5-MESO-SAR406","10","49","102","0","100"
"N5-MESO-SAR406","10","51","95","0","100"
"N5-MESO-SAR406","10","52","90","0","100"
"N5-MESO-SAR406","10","53","77","0","100"
"N5-MESO-SAR406","10","54","64","0","100"
"N5-BATHY-SAR406","12","1","29","0","100"
"N5-BATHY-SAR406","12","2","49","1","100"
"N5-BATHY-SAR406","12","3","34","0","100"
"N5-BATHY-SAR406","12","4","39","0","100"
"N5-BATHY-SAR406","12","5","35","0","100"
"N5-BATHY-SAR406","12","6","30","0","100"
"N5-BATHY-SAR406","12","7","39","0","100"
"N5-BATHY-SAR406","12","8","40","0","100"
"N5-BATHY-SAR406","12","10","39","1","100"
"N5-BATHY-SAR406","12","11","43","0","100"
"N5-BATHY-SAR406","12","12","38","0","100"
"N5-BATHY-SAR406","12","13","42","0","100"
"N5-BATHY-SAR406","12","14","29","0","100"
"N5-BATHY-SAR406","12","15","40","0","100"
"N5-BATHY-SAR406","12","16","31","0","100"
"N5-BATHY-SAR406","12","17","35","0","100"
"N5-BATHY-SAR406","12","19","44","0","100"
"N5-BATHY-SAR406","12","20","28","0","100"
"N5-BATHY-SAR406","12","21","44","0","100"
"N5-BATHY-SAR406","12","23","45","0","100"
"N5-BATHY-SAR406","12","24","40","0","100"
"N5-BATHY-SAR406","12","26","32","0","100"
"N5-BATHY-SAR406","12","27","34","0","100"
"N5-BATHY-SAR406","12","28","27","0","100"
"N5-BATHY-SAR406","12","29","37","0","100"
"N5-BATHY-SAR406","12","30","32","1","100"
"N5-BATHY-SAR406","12","31","38","0","100"
"N5-BATHY-SAR406","12","32","47","1","100"
"N5-BATHY-SAR406","12","33","33","0","100"
"N5-BATHY-SAR406","12","34","43","0","100"
"N5-BATHY-SAR406","12","35","30","2","100"
"N5-BATHY-SAR406","12","36","50","0","100"
"N5-BATHY-SAR406","12","38","43","1","100"
"N5-BATHY-SAR406","12","40","39","0","100"
"N5-BATHY-SAR406","12","41","25","0","100"
"N5-BATHY-SAR406","12","42","33","0","100"
"N5-BATHY-SAR406","12","43","38","0","100"
"N5-BATHY-SAR406","12","44","39","0","100"
"N5-BATHY-SAR406","12","46","54","0","100"
"N5-BATHY-SAR406","12","47","34","0","100"
"N5-BATHY-SAR406","12","49","50","0","100"
"N5-BATHY-SAR406","12","51","44","1","100"
"N5-BATHY-SAR406","12","52","32","0","100"
"N5-BATHY-SAR406","12","54","44","0","100"
"SV2-DCM-SAR406","16","1","841","0","30"
"SV2-DCM-SAR406","16","2","798","1","30"
"SV2-DCM-SAR406","16","3","697","1","30"
"SV2-DCM-SAR406","16","4","750","1","30"
"SV2-DCM-SAR406","16","6","719","0","30"
"SV2-DCM-SAR406","16","11","767","0","30"
"SV2-DCM-SAR406","16","12","857","1","30"
"SV2-DCM-SAR406","16","13","738","0","30"
"SV2-DCM-SAR406","16","14","519","0","30"
"SV2-DCM-SAR406","16","16","563","1","30"
"SV2-DCM-SAR406","16","18","514","0","30"
"SV2-DCM-SAR406","16","20","733","1","30"
"SV2-DCM-SAR406","16","21","732","2","30"
"SV2-DCM-SAR406","16","22","413","1","30"
"SV2-DCM-SAR406","16","23","519","0","30"
"SV2-DCM-SAR406","16","24","760","0","30"
"SV2-DCM-SAR406","16","26","642","4","30"
"SV2-DCM-SAR406","16","28","714","4","30"
"SV2-DCM-SAR406","16","31","731","2","30"
"SV2-DCM-SAR406","16","32","888","0","30"
"SV2-DCM-SAR406","16","34","836","1","30"
"SV2-DCM-SAR406","16","37","484","3","30"
"SV2-DCM-SAR406","16","39","756","1","30"
"SV2-DCM-SAR406","16","41","733","0","30"
"SV2-DCM-SAR406","16","42","685","6","30"
"SV2-DCM-SAR406","16","47","428","1","30"
"SV2-DCM-SAR406","16","48","637","1","30"
"SV2-DCM-SAR406","16","52","899","1","30"
"SV2-DCM-SAR406","16","53","671","1","30"
"SV2-EPI-SAR406","18","2","177","0","100"
"SV2-EPI-SAR406","18","3","196","0","100"
"SV2-EPI-SAR406","18","4","138","0","100"
"SV2-EPI-SAR406","18","5","172","0","100"
"SV2-EPI-SAR406","18","6","166","1","100"
"SV2-EPI-SAR406","18","8","179","0","100"
"SV2-EPI-SAR406","18","10","154","0","100"
"SV2-EPI-SAR406","18","11","168","0","100"
"SV2-EPI-SAR406","18","12","191","1","100"
"SV2-EPI-SAR406","18","13","159","1","100"
"SV2-EPI-SAR406","18","14","197","2","100"
"SV2-EPI-SAR406","18","15","182","2","100"
"SV2-EPI-SAR406","18","16","164","0","100"
"SV2-EPI-SAR406","18","18","153","0","100"
"SV2-EPI-SAR406","18","20","119","0","100"
"SV2-EPI-SAR406","18","21","180","0","100"
"SV2-EPI-SAR406","18","22","196","2","100"
"SV2-EPI-SAR406","18","23","166","0","100"
"SV2-EPI-SAR406","18","24","158","0","100"
"SV2-EPI-SAR406","18","25","154","0","100"
"SV2-EPI-SAR406","18","26","146","0","100"
"SV2-EPI-SAR406","18","28","174","0","100"
"SV2-EPI-SAR406","18","29","167","0","100"
"SV2-EPI-SAR406","18","30","154","0","100"
"SV2-EPI-SAR406","18","32","179","0","100"
"SV2-EPI-SAR406","18","33","146","0","100"
"SV2-EPI-SAR406","18","34","175","3","100"
"SV2-EPI-SAR406","18","35","194","0","100"
"SV2-EPI-SAR406","18","36","168","0","100"
"SV2-EPI-SAR406","18","37","220","3","100"
"SV2-EPI-SAR406","18","38","172","0","100"
"SV2-EPI-SAR406","18","41","170","0","100"
"SV2-EPI-SAR406","18","42","170","0","100"
"SV2-EPI-SAR406","18","43","152","1","100"
"SV2-EPI-SAR406","18","44","178","0","100"
"SV2-EPI-SAR406","18","45","181","0","100"
"SV2-EPI-SAR406","18","46","155","1","100"
"SV2-EPI-SAR406","18","47","166","0","100"
"SV2-EPI-SAR406","18","49","169","1","100"
"SV2-EPI-SAR406","18","50","179","0","100"
"SV2-EPI-SAR406","18","51","159","2","100"
"SV2-EPI-SAR406","18","53","172","0","100"
"SV2-EPI-SAR406","18","54","170","0","100"
"EG1-DCM-DELTA","5","2","99","11","30"
"EG1-DCM-DELTA","5","5","106","2","30"
"EG1-DCM-DELTA","5","6","125","1","30"
"EG1-DCM-DELTA","5","7","113","2","30"
"EG1-DCM-DELTA","5","8","112","17","30"
"EG1-DCM-DELTA","5","9","109","7","30"
"EG1-DCM-DELTA","5","10","133","3","30"
"EG1-DCM-DELTA","5","11","128","7","30"
"EG1-DCM-DELTA","5","14","133","2","30"
"EG1-DCM-DELTA","5","16","145","15","30"
"EG1-DCM-DELTA","5","18","115","14","30"
"EG1-DCM-DELTA","5","19","97","7","30"
"EG1-DCM-DELTA","5","20","93","8","30"
"EG1-DCM-DELTA","5","21","105","9","30"
"EG1-DCM-DELTA","5","23","124","14","30"
"EG1-DCM-DELTA","5","24","110","8","30"
"EG1-DCM-DELTA","5","25","122","18","30"
"EG1-DCM-DELTA","5","26","108","11","30"
"EG1-DCM-DELTA","5","28","124","4","30"
"EG1-DCM-DELTA","5","29","123","6","30"
"EG1-DCM-DELTA","5","30","141","1","30"
"EG1-DCM-DELTA","5","31","106","14","30"
"EG1-DCM-DELTA","5","32","142","7","30"
"EG1-DCM-DELTA","5","33","117","16","30"
"EG1-DCM-DELTA","5","34","70","15","30"
"EG1-DCM-DELTA","5","35","121","1","30"
"EG1-DCM-DELTA","5","36","134","15","30"
"EG1-DCM-DELTA","5","37","130","9","30"
"EG1-DCM-DELTA","5","38","100","4","30"
"EG1-DCM-DELTA","5","40","100","13","30"
"EG1-DCM-DELTA","5","41","126","10","30"
"EG1-DCM-DELTA","5","42","121","21","30"
"EG1-DCM-DELTA","5","43","121","14","30"
"EG1-DCM-DELTA","5","44","112","17","30"
"EG1-DCM-DELTA","5","46","107","0","30"
"EG1-DCM-DELTA","5","47","84","12","30"
"EG1-DCM-DELTA","5","48","117","21","30"
"EG1-DCM-DELTA","5","49","113","5","30"
"EG1-DCM-DELTA","5","50","98","14","30"
"EG1-DCM-DELTA","5","51","83","3","30"
"EG1-DCM-DELTA","5","53","90","15","30"
"EG1-DCM-DELTA","5","54","116","5","30"
"EG1-DCM-DELTA","5","55","93","23","30"
"EG1-EPI-DELTA","6","3","74","1","30"
"EG1-EPI-DELTA","6","5","58","2","30"
"EG1-EPI-DELTA","6","6","42","1","30"
"EG1-EPI-DELTA","6","7","55","2","30"
"EG1-EPI-DELTA","6","8","56","0","30"
"EG1-EPI-DELTA","6","9","67","1","30"
"EG1-EPI-DELTA","6","10","64","0","30"
"EG1-EPI-DELTA","6","11","66","1","30"
"EG1-EPI-DELTA","6","12","52","1","30"
"EG1-EPI-DELTA","6","13","57","1","30"
"EG1-EPI-DELTA","6","14","57","0","30"
"EG1-EPI-DELTA","6","15","76","1","30"
"EG1-EPI-DELTA","6","16","60","2","30"
"EG1-EPI-DELTA","6","17","58","2","30"
"EG1-EPI-DELTA","6","18","77","2","30"
"EG1-EPI-DELTA","6","19","82","1","30"
"EG1-EPI-DELTA","6","22","70","1","30"
"EG1-EPI-DELTA","6","25","65","2","30"
"EG1-EPI-DELTA","6","26","59","1","30"
"EG1-EPI-DELTA","6","27","73","0","30"
"EG1-EPI-DELTA","6","28","71","1","30"
"EG1-EPI-DELTA","6","29","60","1","30"
"EG1-EPI-DELTA","6","31","45","0","30"
"EG1-EPI-DELTA","6","32","45","1","30"
"EG1-EPI-DELTA","6","33","65","2","30"
"EG1-EPI-DELTA","6","34","59","0","30"
"EG1-EPI-DELTA","6","36","77","2","30"
"EG1-EPI-DELTA","6","37","71","2","30"
"EG1-EPI-DELTA","6","38","63","1","30"
"EG1-EPI-DELTA","6","39","69","1","30"
"EG1-EPI-DELTA","6","40","56","0","30"
"EG1-EPI-DELTA","6","41","53","2","30"
"EG1-EPI-DELTA","6","42","62","2","30"
"EG1-EPI-DELTA","6","44","34","2","30"
"EG1-EPI-DELTA","6","45","45","0","30"
"EG1-EPI-DELTA","6","46","55","3","30"
"EG1-EPI-DELTA","6","47","58","2","30"
"EG1-EPI-DELTA","6","48","32","0","30"
"EG1-EPI-DELTA","6","49","64","2","30"
"EG1-EPI-DELTA","6","50","43","0","30"
"EG1-EPI-DELTA","6","51","33","1","30"
"EG1-EPI-DELTA","6","52","48","3","30"
"EG1-EPI-DELTA","6","53","50","4","30"
"EG1-MESO-DELTA","7","1","35","0","100"
"EG1-MESO-DELTA","7","5","55","2","100"
"EG1-MESO-DELTA","7","10","41","1","100"
"EG1-MESO-DELTA","7","13","44","2","100"
"EG1-MESO-DELTA","7","14","43","2","100"
"EG1-MESO-DELTA","7","15","34","1","100"
"EG1-MESO-DELTA","7","16","47","1","100"
"EG1-MESO-DELTA","7","18","24","2","100"
"EG1-MESO-DELTA","7","19","50","4","100"
"EG1-MESO-DELTA","7","21","54","2","100"
"EG1-MESO-DELTA","7","22","58","5","100"
"EG1-MESO-DELTA","7","25","42","4","100"
"EG1-MESO-DELTA","7","26","28","1","100"
"EG1-MESO-DELTA","7","27","43","2","100"
"EG1-MESO-DELTA","7","28","42","1","100"
"EG1-MESO-DELTA","7","29","32","2","100"
"EG1-MESO-DELTA","7","31","46","1","100"
"EG1-MESO-DELTA","7","34","29","3","100"
"EG1-MESO-DELTA","7","35","55","3","100"
"EG1-MESO-DELTA","7","36","40","3","100"
"EG1-MESO-DELTA","7","40","30","2","100"
"EG1-MESO-DELTA","7","42","51","1","100"
"EG1-MESO-DELTA","7","43","50","4","100"
"EG1-MESO-DELTA","7","44","58","2","100"
"EG1-MESO-DELTA","7","48","46","2","100"
"EG1-MESO-DELTA","7","51","35","2","100"
"EG1-MESO-DELTA","7","53","52","2","100"
"EG1-MESO-DELTA","7","54","29","0","100"
"EG1-MESO-DELTA","7","55","48","3","100"
"EG4-DCM-DELTA","8","1","14","2","30"
"EG4-DCM-DELTA","8","4","144","12","30"
"EG4-DCM-DELTA","8","11","14","3","30"
"EG4-DCM-DELTA","8","13","71","2","30"
"EG4-DCM-DELTA","8","14","101","1","30"
"EG4-DCM-DELTA","8","20","94","1","30"
"EG4-DCM-DELTA","8","21","51","1","30"
"EG4-DCM-DELTA","8","28","88","20","30"
"EG4-DCM-DELTA","8","29","96","1","30"
"EG4-DCM-DELTA","8","30","98","2","30"
"EG4-DCM-DELTA","8","35","86","2","30"
"EG4-DCM-DELTA","8","36","111","1","30"
"EG4-DCM-DELTA","8","42","63","0","30"
"EG4-DCM-DELTA","8","47","156","2","30"
"EG4-DCM-DELTA","8","49","87","2","30"
"EG4-DCM-DELTA","8","52","93","4","30"
"EG4-DCM-DELTA","8","54","16","0","30"
"EG4-EPI-DELTA","12","4","80","3","30"
"EG4-EPI-DELTA","12","5","80","4","30"
"EG4-EPI-DELTA","12","6","59","1","30"
"EG4-EPI-DELTA","12","8","54","1","30"
"EG4-EPI-DELTA","12","9","82","10","30"
"EG4-EPI-DELTA","12","10","83","4","30"
"EG4-EPI-DELTA","12","14","106","6","30"
"EG4-EPI-DELTA","12","15","69","2","30"
"EG4-EPI-DELTA","12","16","69","1","30"
"EG4-EPI-DELTA","12","17","61","1","30"
"EG4-EPI-DELTA","12","19","53","1","30"
"EG4-EPI-DELTA","12","23","93","6","30"
"EG4-EPI-DELTA","12","24","73","2","30"
"EG4-EPI-DELTA","12","25","85","3","30"
"EG4-EPI-DELTA","12","26","92","1","30"
"EG4-EPI-DELTA","12","29","61","3","30"
"EG4-EPI-DELTA","12","30","83","4","30"
"EG4-EPI-DELTA","12","31","112","8","30"
"EG4-EPI-DELTA","12","33","60","1","30"
"EG4-EPI-DELTA","12","36","87","3","30"
"EG4-EPI-DELTA","12","37","68","4","30"
"EG4-EPI-DELTA","12","39","88","9","30"
"EG4-EPI-DELTA","12","40","73","5","30"
"EG4-EPI-DELTA","12","41","39","4","30"
"EG4-EPI-DELTA","12","42","101","5","30"
"EG4-EPI-DELTA","12","44","73","2","30"
"EG4-EPI-DELTA","12","47","62","2","30"
"EG4-EPI-DELTA","12","49","83","1","30"
"EG4-EPI-DELTA","12","50","75","5","30"
"EG4-EPI-DELTA","12","51","86","2","30"
"EG4-EPI-DELTA","12","52","87","8","30"
"EG4-EPI-DELTA","12","53","81","3","30"
"EG4-EPI-DELTA","12","54","77","5","30"
"EG4-EPI-DELTA","12","55","69","7","30"
"EG4-MESO-DELTA","9","1","133","8","130"
"EG4-MESO-DELTA","9","2","124","3","130"
"EG4-MESO-DELTA","9","3","120","1","130"
"EG4-MESO-DELTA","9","4","156","2","130"
"EG4-MESO-DELTA","9","5","155","4","130"
"EG4-MESO-DELTA","9","8","140","9","130"
"EG4-MESO-DELTA","9","9","134","7","130"
"EG4-MESO-DELTA","9","10","92","0","130"
"EG4-MESO-DELTA","9","11","131","2","130"
"EG4-MESO-DELTA","9","12","134","2","130"
"EG4-MESO-DELTA","9","17","131","15","130"
"EG4-MESO-DELTA","9","18","126","6","130"
"EG4-MESO-DELTA","9","19","133","0","130"
"EG4-MESO-DELTA","9","27","136","3","130"
"EG4-MESO-DELTA","9","32","183","7","130"
"EG4-MESO-DELTA","9","34","124","3","130"
"EG4-MESO-DELTA","9","45","142","7","130"
"EG4-MESO-DELTA","9","53","146","9","130"
"EG4-MESO-DELTA","9","54","148","3","130"
"EG4-MESO-DELTA","9","55","140","6","130"
"EG4-BATHY-DELTA","10","1","71","2","130"
"EG4-BATHY-DELTA","10","2","70","4","130"
"EG4-BATHY-DELTA","10","5","62","1","130"
"EG4-BATHY-DELTA","10","7","81","3","130"
"EG4-BATHY-DELTA","10","8","56","2","130"
"EG4-BATHY-DELTA","10","9","74","4","130"
"EG4-BATHY-DELTA","10","10","59","2","130"
"EG4-BATHY-DELTA","10","11","78","0","130"
"EG4-BATHY-DELTA","10","12","95","3","130"
"EG4-BATHY-DELTA","10","13","81","1","130"
"EG4-BATHY-DELTA","10","14","83","2","130"
"EG4-BATHY-DELTA","10","17","86","4","130"
"EG4-BATHY-DELTA","10","20","75","1","130"
"EG4-BATHY-DELTA","10","21","95","4","130"
"EG4-BATHY-DELTA","10","22","70","1","130"
"EG4-BATHY-DELTA","10","23","79","0","130"
"EG4-BATHY-DELTA","10","25","74","1","130"
"EG4-BATHY-DELTA","10","27","39","1","130"
"EG4-BATHY-DELTA","10","28","68","1","130"
"EG4-BATHY-DELTA","10","29","76","3","130"
"EG4-BATHY-DELTA","10","30","91","3","130"
"EG4-BATHY-DELTA","10","31","71","2","130"
"EG4-BATHY-DELTA","10","32","77","0","130"
"EG4-BATHY-DELTA","10","36","67","2","130"
"EG4-BATHY-DELTA","10","37","91","1","130"
"EG4-BATHY-DELTA","10","39","68","0","130"
"EG4-BATHY-DELTA","10","40","42","3","130"
"EG4-BATHY-DELTA","10","42","86","4","130"
"EG4-BATHY-DELTA","10","43","89","4","130"
"EG4-BATHY-DELTA","10","44","75","2","130"
"EG4-BATHY-DELTA","10","46","66","3","130"
"EG4-BATHY-DELTA","10","47","86","3","130"
"EG4-BATHY-DELTA","10","48","87","2","130"
"EG4-BATHY-DELTA","10","49","75","4","130"
"EG4-BATHY-DELTA","10","50","76","4","130"
"EG4-BATHY-DELTA","10","51","85","2","130"
"EG4-BATHY-DELTA","10","53","84","3","130"
"HG9-DCM-DELTA","3","1","297","0","30"
"HG9-DCM-DELTA","3","2","236","1","30"
"HG9-DCM-DELTA","3","3","232","5","30"
"HG9-DCM-DELTA","3","4","309","5","30"
"HG9-DCM-DELTA","3","10","297","4","30"
"HG9-DCM-DELTA","3","14","301","11","30"
"HG9-DCM-DELTA","3","16","243","4","30"
"HG9-DCM-DELTA","3","17","259","8","30"
"HG9-DCM-DELTA","3","18","254","2","30"
"HG9-DCM-DELTA","3","23","281","2","30"
"HG9-DCM-DELTA","3","24","266","30","30"
"HG9-DCM-DELTA","3","25","279","8","30"
"HG9-DCM-DELTA","3","26","295","2","30"
"HG9-DCM-DELTA","3","27","318","17","30"
"HG9-DCM-DELTA","3","32","281","7","30"
"HG9-DCM-DELTA","3","33","264","7","30"
"HG9-DCM-DELTA","3","39","220","6","30"
"HG9-DCM-DELTA","3","43","272","4","30"
"HG9-DCM-DELTA","3","45","283","4","30"
"HG9-DCM-DELTA","3","48","275","4","30"
"HG9-DCM-DELTA","3","52","285","4","30"
"HG9-DCM-DELTA","3","53","295","4","30"
"HG9-DCM-DELTA","3","54","257","2","30"
"HG9-EPI-DELTA","4","1","258","4","30"
"HG9-EPI-DELTA","4","2","316","4","30"
"HG9-EPI-DELTA","4","3","279","1","30"
"HG9-EPI-DELTA","4","5","266","5","30"
"HG9-EPI-DELTA","4","6","317","1","30"
"HG9-EPI-DELTA","4","7","303","7","30"
"HG9-EPI-DELTA","4","8","303","7","30"
"HG9-EPI-DELTA","4","9","268","2","30"
"HG9-EPI-DELTA","4","10","254","9","30"
"HG9-EPI-DELTA","4","11","292","2","30"
"HG9-EPI-DELTA","4","13","252","7","30"
"HG9-EPI-DELTA","4","15","278","12","30"
"HG9-EPI-DELTA","4","16","308","1","30"
"HG9-EPI-DELTA","4","17","294","19","30"
"HG9-EPI-DELTA","4","18","234","9","30"
"HG9-EPI-DELTA","4","19","278","1","30"
"HG9-EPI-DELTA","4","20","279","7","30"
"HG9-EPI-DELTA","4","21","272","2","30"
"HG9-EPI-DELTA","4","22","274","4","30"
"HG9-EPI-DELTA","4","23","304","18","30"
"HG9-EPI-DELTA","4","24","275","12","30"
"HG9-EPI-DELTA","4","25","301","1","30"
"HG9-EPI-DELTA","4","26","223","1","30"
"HG9-EPI-DELTA","4","27","284","1","30"
"HG9-EPI-DELTA","4","28","261","7","30"
"HG9-EPI-DELTA","4","29","259","9","30"
"HG9-EPI-DELTA","4","30","265","12","30"
"HG9-EPI-DELTA","4","32","305","1","30"
"HG9-EPI-DELTA","4","33","238","1","30"
"HG9-EPI-DELTA","4","36","270","0","30"
"HG9-EPI-DELTA","4","37","316","3","30"
"HG9-EPI-DELTA","4","38","286","2","30"
"HG9-EPI-DELTA","4","39","235","1","30"
"HG9-EPI-DELTA","4","43","255","10","30"
"HG9-EPI-DELTA","4","44","243","0","30"
"HG9-EPI-DELTA","4","45","263","1","30"
"HG9-EPI-DELTA","4","46","271","11","30"
"HG9-EPI-DELTA","4","47","271","0","30"
"HG9-EPI-DELTA","4","48","246","10","30"
"HG9-EPI-DELTA","4","50","314","12","30"
"HG9-EPI-DELTA","4","51","224","1","30"
"HG9-EPI-DELTA","4","52","253","15","30"
"HG9-EPI-DELTA","4","54","277","14","30"
"HG9-EPI-DELTA","4","55","259","3","30"
"HG9-MESO-DELTA","9","2","162","0","100"
"HG9-MESO-DELTA","9","5","81","3","100"
"HG9-MESO-DELTA","9","7","99","7","100"
"HG9-MESO-DELTA","9","10","103","11","100"
"HG9-MESO-DELTA","9","11","131","6","100"
"HG9-MESO-DELTA","9","12","98","12","100"
"HG9-MESO-DELTA","9","16","95","9","100"
"HG9-MESO-DELTA","9","17","118","12","100"
"HG9-MESO-DELTA","9","20","112","5","100"
"HG9-MESO-DELTA","9","22","97","2","100"
"HG9-MESO-DELTA","9","25","91","15","100"
"HG9-MESO-DELTA","9","28","134","3","100"
"HG9-MESO-DELTA","9","31","94","2","100"
"HG9-MESO-DELTA","9","36","85","14","100"
"HG9-MESO-DELTA","9","37","108","4","100"
"HG9-MESO-DELTA","9","41","78","7","100"
"HG9-BATHY-DELTA","10","1","58","0","100"
"HG9-BATHY-DELTA","10","2","41","5","100"
"HG9-BATHY-DELTA","10","3","44","5","100"
"HG9-BATHY-DELTA","10","6","47","1","100"
"HG9-BATHY-DELTA","10","11","44","1","100"
"HG9-BATHY-DELTA","10","12","41","7","100"
"HG9-BATHY-DELTA","10","13","54","5","100"
"HG9-BATHY-DELTA","10","14","52","4","100"
"HG9-BATHY-DELTA","10","20","55","3","100"
"HG9-BATHY-DELTA","10","21","55","3","100"
"HG9-BATHY-DELTA","10","28","50","2","100"
"HG9-BATHY-DELTA","10","30","50","6","100"
"HG9-BATHY-DELTA","10","35","64","10","100"
"HG9-BATHY-DELTA","10","36","48","3","100"
"HG9-BATHY-DELTA","10","37","34","1","100"
"HG9-BATHY-DELTA","10","41","43","5","100"
"HG9-BATHY-DELTA","10","42","55","5","100"
"HG9-BATHY-DELTA","10","43","51","2","100"
"HG9-BATHY-DELTA","10","46","52","2","100"
"HG9-BATHY-DELTA","10","50","41","4","100"
"HG9-ABYSS-DELTA","11","1","38","1","100"
"HG9-ABYSS-DELTA","11","5","46","0","100"
"HG9-ABYSS-DELTA","11","6","42","9","100"
"HG9-ABYSS-DELTA","11","8","30","0","100"
"HG9-ABYSS-DELTA","11","15","28","4","100"
"HG9-ABYSS-DELTA","11","19","23","3","100"
"HG9-ABYSS-DELTA","11","20","44","4","100"
"HG9-ABYSS-DELTA","11","23","41","4","100"
"HG9-ABYSS-DELTA","11","24","31","2","100"
"HG9-ABYSS-DELTA","11","28","32","3","100"
"HG9-ABYSS-DELTA","11","31","39","3","100"
"HG9-ABYSS-DELTA","11","32","41","2","100"
"HG9-ABYSS-DELTA","11","37","28","2","100"
"HG9-ABYSS-DELTA","11","38","30","5","100"
"HG9-ABYSS-DELTA","11","39","40","2","100"
"HG9-ABYSS-DELTA","11","41","29","3","100"
"HG9-ABYSS-DELTA","11","43","36","4","100"
"HG9-ABYSS-DELTA","11","46","39","2","100"
"HG9-ABYSS-DELTA","11","47","38","5","100"
"HG9-ABYSS-DELTA","11","55","30","4","100"
"N4-DCM-DELTA","11","2","471","0","30"
"N4-DCM-DELTA","11","3","524","0","30"
"N4-DCM-DELTA","11","8","548","3","30"
"N4-DCM-DELTA","11","11","558","0","30"
"N4-DCM-DELTA","11","12","598","1","30"
"N4-DCM-DELTA","11","16","609","8","30"
"N4-DCM-DELTA","11","17","592","5","30"
"N4-DCM-DELTA","11","21","529","3","30"
"N4-DCM-DELTA","11","23","582","4","30"
"N4-DCM-DELTA","11","24","614","3","30"
"N4-DCM-DELTA","11","26","620","7","30"
"N4-DCM-DELTA","11","27","585","2","30"
"N4-DCM-DELTA","11","29","557","13","30"
"N4-DCM-DELTA","11","30","530","5","30"
"N4-DCM-DELTA","11","31","522","4","30"
"N4-DCM-DELTA","11","32","558","3","30"
"N4-DCM-DELTA","11","36","536","2","30"
"N4-DCM-DELTA","11","37","560","6","30"
"N4-DCM-DELTA","11","38","539","5","30"
"N4-DCM-DELTA","11","41","538","3","30"
"N4-DCM-DELTA","11","42","561","12","30"
"N4-DCM-DELTA","11","43","533","7","30"
"N4-DCM-DELTA","11","45","560","7","30"
"N4-DCM-DELTA","11","46","536","2","30"
"N4-DCM-DELTA","11","47","568","7","30"
"N4-DCM-DELTA","11","49","605","7","30"
"N4-DCM-DELTA","11","51","552","5","30"
"N4-DCM-DELTA","11","53","588","1","30"
"N4-DCM-DELTA","11","54","621","7","30"
"N4-EPI-DELTA","12","5","239","10","30"
"N4-EPI-DELTA","12","7","215","10","30"
"N4-EPI-DELTA","12","12","228","10","30"
"N4-EPI-DELTA","12","13","208","2","30"
"N4-EPI-DELTA","12","16","190","1","30"
"N4-EPI-DELTA","12","20","205","2","30"
"N4-EPI-DELTA","12","21","237","2","30"
"N4-EPI-DELTA","12","24","226","1","30"
"N4-EPI-DELTA","12","28","206","3","30"
"N4-EPI-DELTA","12","29","204","3","30"
"N4-EPI-DELTA","12","40","229","13","30"
"N4-EPI-DELTA","12","42","195","1","30"
"N4-EPI-DELTA","12","45","249","1","30"
"N4-EPI-DELTA","12","46","226","19","30"
