"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","conc.DAPI","conc.FISH"
"3467","EG1","EPI","DELTA",6,17,58,2,30,192396.721959616,6634.36972274538
"3468","EG1","EPI","DELTA",6,18,77,2,30,255423.234325697,6634.36972274538
"3469","EG1","EPI","DELTA",6,19,82,1,30,272009.158632561,3317.18486137269
"3470","EG1","EPI","DELTA",6,22,70,1,30,232202.940296088,3317.18486137269
"3471","EG1","EPI","DELTA",6,25,65,2,30,215617.015989225,6634.36972274538
"3472","EG1","EPI","DELTA",6,26,59,1,30,195713.906820989,3317.18486137269
"3473","EG1","EPI","DELTA",6,27,73,0,30,242154.494880206,0
"3474","EG1","EPI","DELTA",6,28,71,1,30,235520.125157461,3317.18486137269
"3475","EG1","EPI","DELTA",6,29,60,1,30,199031.091682361,3317.18486137269
"3476","EG1","EPI","DELTA",6,31,45,0,30,149273.318761771,0
"3477","EG1","EPI","DELTA",6,32,45,1,30,149273.318761771,3317.18486137269
"3478","EG1","EPI","DELTA",6,33,65,2,30,215617.015989225,6634.36972274538
"3479","EG1","EPI","DELTA",6,34,59,0,30,195713.906820989,0
"3480","EG1","EPI","DELTA",6,36,77,2,30,255423.234325697,6634.36972274538
"3481","EG1","EPI","DELTA",6,37,71,2,30,235520.125157461,6634.36972274538
"3482","EG1","EPI","DELTA",6,38,63,1,30,208982.646266479,3317.18486137269
"3483","EG1","EPI","DELTA",6,39,69,1,30,228885.755434716,3317.18486137269
"3484","EG1","EPI","DELTA",6,40,56,0,30,185762.352236871,0
"3485","EG1","EPI","DELTA",6,41,53,2,30,175810.797652753,6634.36972274538
"3486","EG1","EPI","DELTA",6,42,62,2,30,205665.461405107,6634.36972274538
"3487","EG1","EPI","DELTA",6,44,34,2,30,112784.285286671,6634.36972274538
"3488","EG1","EPI","DELTA",6,45,45,0,30,149273.318761771,0
"3489","EG1","EPI","DELTA",6,46,55,3,30,182445.167375498,9951.55458411807
"3490","EG1","EPI","DELTA",6,47,58,2,30,192396.721959616,6634.36972274538
"3491","EG1","EPI","DELTA",6,48,32,0,30,106149.915563926,0
"3492","EG1","EPI","DELTA",6,49,64,2,30,212299.831127852,6634.36972274538
"3493","EG1","EPI","DELTA",6,50,43,0,30,142638.949039026,0
"3494","EG1","EPI","DELTA",6,51,33,1,30,109467.100425299,3317.18486137269
"3495","EG1","EPI","DELTA",6,52,48,3,30,159224.873345889,9951.55458411807
"3496","EG1","EPI","DELTA",6,53,50,4,30,165859.243068635,13268.7394454908
"3497","EG1","MESO","DELTA",7,1,35,0,100,34830.4410444132,0
"3498","EG1","MESO","DELTA",7,5,55,2,100,54733.5502126494,1990.31091682361
"3499","EG1","MESO","DELTA",7,10,41,1,100,40801.3737948841,995.155458411807
"3500","EG1","MESO","DELTA",7,13,44,2,100,43786.8401701195,1990.31091682361
"3501","EG1","MESO","DELTA",7,14,43,2,100,42791.6847117077,1990.31091682361
"3502","EG1","MESO","DELTA",7,15,34,1,100,33835.2855860014,995.155458411807
"3503","EG1","MESO","DELTA",7,16,47,1,100,46772.3065453549,995.155458411807
"3504","EG1","MESO","DELTA",7,18,24,2,100,23883.7310018834,1990.31091682361
"3505","EG1","MESO","DELTA",7,19,50,4,100,49757.7729205904,3980.62183364723
"3506","EG1","MESO","DELTA",7,21,54,2,100,53738.3947542376,1990.31091682361
"3507","EG1","MESO","DELTA",7,22,58,5,100,57719.0165878848,4975.77729205904
"3508","EG1","MESO","DELTA",7,25,42,4,100,41796.5292532959,3980.62183364723
"3509","EG1","MESO","DELTA",7,26,28,1,100,27864.3528355306,995.155458411807
"3510","EG1","MESO","DELTA",7,27,43,2,100,42791.6847117077,1990.31091682361
"3511","EG1","MESO","DELTA",7,28,42,1,100,41796.5292532959,995.155458411807
"3512","EG1","MESO","DELTA",7,29,32,2,100,31844.9746691778,1990.31091682361
"3513","EG1","MESO","DELTA",7,31,46,1,100,45777.1510869431,995.155458411807
"3514","EG1","MESO","DELTA",7,34,29,3,100,28859.5082939424,2985.46637523542
"3515","EG1","MESO","DELTA",7,35,55,3,100,54733.5502126494,2985.46637523542
"3516","EG1","MESO","DELTA",7,36,40,3,100,39806.2183364723,2985.46637523542
"3517","EG1","MESO","DELTA",7,40,30,2,100,29854.6637523542,1990.31091682361
"3518","EG1","MESO","DELTA",7,42,51,1,100,50752.9283790022,995.155458411807
"3519","EG1","MESO","DELTA",7,43,50,4,100,49757.7729205904,3980.62183364723
"3520","EG1","MESO","DELTA",7,44,58,2,100,57719.0165878848,1990.31091682361
"3521","EG1","MESO","DELTA",7,48,46,2,100,45777.1510869431,1990.31091682361
"3522","EG1","MESO","DELTA",7,51,35,2,100,34830.4410444132,1990.31091682361
"3523","EG1","MESO","DELTA",7,53,52,2,100,51748.083837414,1990.31091682361
"3524","EG1","MESO","DELTA",7,54,29,0,100,28859.5082939424,0
"3525","EG1","MESO","DELTA",7,55,48,3,100,47767.4620037667,2985.46637523542
"3526","EG4","DCM","DELTA",8,1,14,2,30,46440.5880592177,6634.36972274538
"3527","EG4","DCM","DELTA",8,4,144,12,30,477674.620037667,39806.2183364723
"3528","EG4","DCM","DELTA",8,11,14,3,30,46440.5880592177,9951.55458411807
"3529","EG4","DCM","DELTA",8,13,71,2,30,235520.125157461,6634.36972274538
"3530","EG4","DCM","DELTA",8,14,101,1,30,335035.670998642,3317.18486137269
"3531","EG4","DCM","DELTA",8,20,94,1,30,311815.376969033,3317.18486137269
"3532","EG4","DCM","DELTA",8,21,51,1,30,169176.427930007,3317.18486137269
"3533","EG4","DCM","DELTA",8,28,88,20,30,291912.267800797,66343.6972274538
"3534","EG4","DCM","DELTA",8,29,96,1,30,318449.746691778,3317.18486137269
"3535","EG4","DCM","DELTA",8,30,98,2,30,325084.116414524,6634.36972274538
"3536","EG4","DCM","DELTA",8,35,86,2,30,285277.898078051,6634.36972274538
"3537","EG4","DCM","DELTA",8,36,111,1,30,368207.519612369,3317.18486137269
"3538","EG4","DCM","DELTA",8,42,63,0,30,208982.646266479,0
"3539","EG4","DCM","DELTA",8,47,156,2,30,517480.83837414,6634.36972274538
"3540","EG4","DCM","DELTA",8,49,87,2,30,288595.082939424,6634.36972274538
"3541","EG4","DCM","DELTA",8,52,93,4,30,308498.19210766,13268.7394454908
"3542","EG4","DCM","DELTA",8,54,16,0,30,53074.957781963,0
"3543","EG4","EPI","DELTA",12,4,80,3,30,265374.788909815,9951.55458411807
"3544","EG4","EPI","DELTA",12,5,80,4,30,265374.788909815,13268.7394454908
"3545","EG4","EPI","DELTA",12,6,59,1,30,195713.906820989,3317.18486137269
"3546","EG4","EPI","DELTA",12,8,54,1,30,179127.982514125,3317.18486137269
"3547","EG4","EPI","DELTA",12,9,82,10,30,272009.158632561,33171.8486137269
"3548","EG4","EPI","DELTA",12,10,83,4,30,275326.343493933,13268.7394454908
"3549","EG4","EPI","DELTA",12,14,106,6,30,351621.595305505,19903.1091682361
"3550","EG4","EPI","DELTA",12,15,69,2,30,228885.755434716,6634.36972274538
"3551","EG4","EPI","DELTA",12,16,69,1,30,228885.755434716,3317.18486137269
"3552","EG4","EPI","DELTA",12,17,61,1,30,202348.276543734,3317.18486137269
"3553","EG4","EPI","DELTA",12,19,53,1,30,175810.797652753,3317.18486137269
"3554","EG4","EPI","DELTA",12,23,93,6,30,308498.19210766,19903.1091682361
"3555","EG4","EPI","DELTA",12,24,73,2,30,242154.494880206,6634.36972274538
"3556","EG4","EPI","DELTA",12,25,85,3,30,281960.713216679,9951.55458411807
"3557","EG4","EPI","DELTA",12,26,92,1,30,305181.007246287,3317.18486137269
"3558","EG4","EPI","DELTA",12,29,61,3,30,202348.276543734,9951.55458411807
"3559","EG4","EPI","DELTA",12,30,83,4,30,275326.343493933,13268.7394454908
"3560","EG4","EPI","DELTA",12,31,112,8,30,371524.704473741,26537.4788909815
"3561","EG4","EPI","DELTA",12,33,60,1,30,199031.091682361,3317.18486137269
"3562","EG4","EPI","DELTA",12,36,87,3,30,288595.082939424,9951.55458411807
"3563","EG4","EPI","DELTA",12,37,68,4,30,225568.570573343,13268.7394454908
"3564","EG4","EPI","DELTA",12,39,88,9,30,291912.267800797,29854.6637523542
"3565","EG4","EPI","DELTA",12,40,73,5,30,242154.494880206,16585.9243068634
"3566","EG4","EPI","DELTA",12,41,39,4,30,129370.209593535,13268.7394454908
"3567","EG4","EPI","DELTA",12,42,101,5,30,335035.670998642,16585.9243068634
"3568","EG4","EPI","DELTA",12,44,73,2,30,242154.494880206,6634.36972274538
"3569","EG4","EPI","DELTA",12,47,62,2,30,205665.461405107,6634.36972274538
"3570","EG4","EPI","DELTA",12,49,83,1,30,275326.343493933,3317.18486137269
"3571","EG4","EPI","DELTA",12,50,75,5,30,248788.864602952,16585.9243068634
"3572","EG4","EPI","DELTA",12,51,86,2,30,285277.898078051,6634.36972274538
"3573","EG4","EPI","DELTA",12,52,87,8,30,288595.082939424,26537.4788909815
"3574","EG4","EPI","DELTA",12,53,81,3,30,268691.973771188,9951.55458411807
"3575","EG4","EPI","DELTA",12,54,77,5,30,255423.234325697,16585.9243068634
"3576","EG4","EPI","DELTA",12,55,69,7,30,228885.755434716,23220.2940296088
"3577","EG4","MESO","DELTA",9,1,133,8,130,101812.058437516,6124.03359022651
"3578","EG4","MESO","DELTA",9,2,124,3,130,94922.5206485108,2296.51259633494
"3579","EG4","MESO","DELTA",9,3,120,1,130,91860.5038533976,765.504198778313
"3580","EG4","MESO","DELTA",9,4,156,2,130,119418.655009417,1531.00839755663
"3581","EG4","MESO","DELTA",9,5,155,4,130,118653.150810639,3062.01679511325
"3582","EG4","MESO","DELTA",9,8,140,9,130,107170.587828964,6889.53778900482
"3583","EG4","MESO","DELTA",9,9,134,7,130,102577.562636294,5358.52939144819
"3584","EG4","MESO","DELTA",9,10,92,0,130,70426.3862876048,0
"3585","EG4","MESO","DELTA",9,11,131,2,130,100281.050039959,1531.00839755663
"3586","EG4","MESO","DELTA",9,12,134,2,130,102577.562636294,1531.00839755663
"3587","EG4","MESO","DELTA",9,17,131,15,130,100281.050039959,11482.5629816747
"3588","EG4","MESO","DELTA",9,18,126,6,130,96453.5290460675,4593.02519266988
"3589","EG4","MESO","DELTA",9,19,133,0,130,101812.058437516,0
"3590","EG4","MESO","DELTA",9,27,136,3,130,104108.571033851,2296.51259633494
"3591","EG4","MESO","DELTA",9,32,183,7,130,140087.268376431,5358.52939144819
"3592","EG4","MESO","DELTA",9,34,124,3,130,94922.5206485108,2296.51259633494
"3593","EG4","MESO","DELTA",9,45,142,7,130,108701.59622652,5358.52939144819
"3594","EG4","MESO","DELTA",9,53,146,9,130,111763.613021634,6889.53778900482
"3595","EG4","MESO","DELTA",9,54,148,3,130,113294.62141919,2296.51259633494
"3596","EG4","MESO","DELTA",9,55,140,6,130,107170.587828964,4593.02519266988
"3597","EG4","BATHY","DELTA",10,1,71,2,130,54350.7981132602,1531.00839755663
"3598","EG4","BATHY","DELTA",10,2,70,4,130,53585.2939144819,3062.01679511325
"3599","EG4","BATHY","DELTA",10,5,62,1,130,47461.2603242554,765.504198778313
"3600","EG4","BATHY","DELTA",10,7,81,3,130,62005.8401010434,2296.51259633494
"3601","EG4","BATHY","DELTA",10,8,56,2,130,42868.2351315855,1531.00839755663
"3602","EG4","BATHY","DELTA",10,9,74,4,130,56647.3107095952,3062.01679511325
"3603","EG4","BATHY","DELTA",10,10,59,2,130,45164.7477279205,1531.00839755663
"3604","EG4","BATHY","DELTA",10,11,78,0,130,59709.3275047084,0
"3605","EG4","BATHY","DELTA",10,12,95,3,130,72722.8988839397,2296.51259633494
"3606","EG4","BATHY","DELTA",10,13,81,1,130,62005.8401010434,765.504198778313
"3607","EG4","BATHY","DELTA",10,14,83,2,130,63536.8484986,1531.00839755663
"3608","EG4","BATHY","DELTA",10,17,86,4,130,65833.3610949349,3062.01679511325
"3609","EG4","BATHY","DELTA",10,20,75,1,130,57412.8149083735,765.504198778313
"3610","EG4","BATHY","DELTA",10,21,95,4,130,72722.8988839397,3062.01679511325
"3611","EG4","BATHY","DELTA",10,22,70,1,130,53585.2939144819,765.504198778313
"3612","EG4","BATHY","DELTA",10,23,79,0,130,60474.8317034867,0
"3613","EG4","BATHY","DELTA",10,25,74,1,130,56647.3107095952,765.504198778313
"3614","EG4","BATHY","DELTA",10,27,39,1,130,29854.6637523542,765.504198778313
"3615","EG4","BATHY","DELTA",10,28,68,1,130,52054.2855169253,765.504198778313
"3616","EG4","BATHY","DELTA",10,29,76,3,130,58178.3191071518,2296.51259633494
"3617","EG4","BATHY","DELTA",10,30,91,3,130,69660.8820888265,2296.51259633494
"3618","EG4","BATHY","DELTA",10,31,71,2,130,54350.7981132602,1531.00839755663
"3619","EG4","BATHY","DELTA",10,32,77,0,130,58943.8233059301,0
"3620","EG4","BATHY","DELTA",10,36,67,2,130,51288.781318147,1531.00839755663
"3621","EG4","BATHY","DELTA",10,37,91,1,130,69660.8820888265,765.504198778313
"3622","EG4","BATHY","DELTA",10,39,68,0,130,52054.2855169253,0
"3623","EG4","BATHY","DELTA",10,40,42,3,130,32151.1763486892,2296.51259633494
"3624","EG4","BATHY","DELTA",10,42,86,4,130,65833.3610949349,3062.01679511325
"3625","EG4","BATHY","DELTA",10,43,89,4,130,68129.8736912699,3062.01679511325
"3626","EG4","BATHY","DELTA",10,44,75,2,130,57412.8149083735,1531.00839755663
"3627","EG4","BATHY","DELTA",10,46,66,3,130,50523.2771193687,2296.51259633494
"3628","EG4","BATHY","DELTA",10,47,86,3,130,65833.3610949349,2296.51259633494
"3629","EG4","BATHY","DELTA",10,48,87,2,130,66598.8652937132,1531.00839755663
"3630","EG4","BATHY","DELTA",10,49,75,4,130,57412.8149083735,3062.01679511325
"3631","EG4","BATHY","DELTA",10,50,76,4,130,58178.3191071518,3062.01679511325
"3632","EG4","BATHY","DELTA",10,51,85,2,130,65067.8568961566,1531.00839755663
"3633","EG4","BATHY","DELTA",10,53,84,3,130,64302.3526973783,2296.51259633494
"3634","HG9","DCM","DELTA",3,1,297,0,30,985203.903827689,0
"3635","HG9","DCM","DELTA",3,2,236,1,30,782855.627283955,3317.18486137269
"3636","HG9","DCM","DELTA",3,3,232,5,30,769586.887838464,16585.9243068634
"3637","HG9","DCM","DELTA",3,4,309,5,30,1025010.12216416,16585.9243068634
"3638","HG9","DCM","DELTA",3,10,297,4,30,985203.903827689,13268.7394454908
"3639","HG9","DCM","DELTA",3,14,301,11,30,998472.64327318,36489.0334750996
"3640","HG9","DCM","DELTA",3,16,243,4,30,806075.921313564,13268.7394454908
"3641","HG9","DCM","DELTA",3,17,259,8,30,859150.879095527,26537.4788909815
"3642","HG9","DCM","DELTA",3,18,254,2,30,842564.954788663,6634.36972274538
"3643","HG9","DCM","DELTA",3,23,281,2,30,932128.946045726,6634.36972274538
"3644","HG9","DCM","DELTA",3,24,266,30,30,882371.173125135,99515.5458411807
"3645","HG9","DCM","DELTA",3,25,279,8,30,925494.576322981,26537.4788909815
"3646","HG9","DCM","DELTA",3,26,295,2,30,978569.534104944,6634.36972274538
"3647","HG9","DCM","DELTA",3,27,318,17,30,1054864.78591652,56392.1426433357
"3648","HG9","DCM","DELTA",3,32,281,7,30,932128.946045726,23220.2940296088
"3649","HG9","DCM","DELTA",3,33,264,7,30,875736.80340239,23220.2940296088
"3650","HG9","DCM","DELTA",3,39,220,6,30,729780.669501992,19903.1091682361
"3651","HG9","DCM","DELTA",3,43,272,4,30,902274.282293372,13268.7394454908
"3652","HG9","DCM","DELTA",3,45,283,4,30,938763.315768471,13268.7394454908
"3653","HG9","DCM","DELTA",3,48,275,4,30,912225.83687749,13268.7394454908
"3654","HG9","DCM","DELTA",3,52,285,4,30,945397.685491217,13268.7394454908
"3655","HG9","DCM","DELTA",3,53,295,4,30,978569.534104944,13268.7394454908
"3656","HG9","DCM","DELTA",3,54,257,2,30,852516.509372781,6634.36972274538
"3657","HG9","EPI","DELTA",4,1,258,4,30,855833.694234154,13268.7394454908
"3658","HG9","EPI","DELTA",4,2,316,4,30,1048230.41619377,13268.7394454908
"3659","HG9","EPI","DELTA",4,3,279,1,30,925494.576322981,3317.18486137269
"3660","HG9","EPI","DELTA",4,5,266,5,30,882371.173125135,16585.9243068634
"3661","HG9","EPI","DELTA",4,6,317,1,30,1051547.60105514,3317.18486137269
"3662","HG9","EPI","DELTA",4,7,303,7,30,1005107.01299593,23220.2940296088
"3663","HG9","EPI","DELTA",4,8,303,7,30,1005107.01299593,23220.2940296088
"3664","HG9","EPI","DELTA",4,9,268,2,30,889005.542847881,6634.36972274538
"3665","HG9","EPI","DELTA",4,10,254,9,30,842564.954788663,29854.6637523542
"3666","HG9","EPI","DELTA",4,11,292,2,30,968617.979520826,6634.36972274538
"3667","HG9","EPI","DELTA",4,13,252,7,30,835930.585065918,23220.2940296088
"3668","HG9","EPI","DELTA",4,15,278,12,30,922177.391461608,39806.2183364723
"3669","HG9","EPI","DELTA",4,16,308,1,30,1021692.93730279,3317.18486137269
"3670","HG9","EPI","DELTA",4,17,294,19,30,975252.349243571,63026.5123660811
"3671","HG9","EPI","DELTA",4,18,234,9,30,776221.257561209,29854.6637523542
"3672","HG9","EPI","DELTA",4,19,278,1,30,922177.391461608,3317.18486137269
"3673","HG9","EPI","DELTA",4,20,279,7,30,925494.576322981,23220.2940296088
"3674","HG9","EPI","DELTA",4,21,272,2,30,902274.282293372,6634.36972274538
"3675","HG9","EPI","DELTA",4,22,274,4,30,908908.652016117,13268.7394454908
"3676","HG9","EPI","DELTA",4,23,304,18,30,1008424.1978573,59709.3275047084
"3677","HG9","EPI","DELTA",4,24,275,12,30,912225.83687749,39806.2183364723
"3678","HG9","EPI","DELTA",4,25,301,1,30,998472.64327318,3317.18486137269
"3679","HG9","EPI","DELTA",4,26,223,1,30,739732.22408611,3317.18486137269
"3680","HG9","EPI","DELTA",4,27,284,1,30,942080.500629844,3317.18486137269
"3681","HG9","EPI","DELTA",4,28,261,7,30,865785.248818272,23220.2940296088
"3682","HG9","EPI","DELTA",4,29,259,9,30,859150.879095527,29854.6637523542
"3683","HG9","EPI","DELTA",4,30,265,12,30,879053.988263763,39806.2183364723
"3684","HG9","EPI","DELTA",4,32,305,1,30,1011741.38271867,3317.18486137269
"3685","HG9","EPI","DELTA",4,33,238,1,30,789489.9970067,3317.18486137269
"3686","HG9","EPI","DELTA",4,36,270,0,30,895639.912570626,0
"3687","HG9","EPI","DELTA",4,37,316,3,30,1048230.41619377,9951.55458411807
"3688","HG9","EPI","DELTA",4,38,286,2,30,948714.870352589,6634.36972274538
"3689","HG9","EPI","DELTA",4,39,235,1,30,779538.442422582,3317.18486137269
"3690","HG9","EPI","DELTA",4,43,255,10,30,845882.139650036,33171.8486137269
"3691","HG9","EPI","DELTA",4,44,243,0,30,806075.921313564,0
"3692","HG9","EPI","DELTA",4,45,263,1,30,872419.618541018,3317.18486137269
"3693","HG9","EPI","DELTA",4,46,271,11,30,898957.097431999,36489.0334750996
"3694","HG9","EPI","DELTA",4,47,271,0,30,898957.097431999,0
"3695","HG9","EPI","DELTA",4,48,246,10,30,816027.475897682,33171.8486137269
"3696","HG9","EPI","DELTA",4,50,314,12,30,1041596.04647102,39806.2183364723
"3697","HG9","EPI","DELTA",4,51,224,1,30,743049.408947483,3317.18486137269
"3698","HG9","EPI","DELTA",4,52,253,15,30,839247.769927291,49757.7729205904
"3699","HG9","EPI","DELTA",4,54,277,14,30,918860.206600235,46440.5880592177
"3700","HG9","EPI","DELTA",4,55,259,3,30,859150.879095527,9951.55458411807
"3701","HG9","MESO","DELTA",9,2,162,0,100,161215.184262713,0
"3702","HG9","MESO","DELTA",9,5,81,3,100,80607.5921313564,2985.46637523542
"3703","HG9","MESO","DELTA",9,7,99,7,100,98520.3903827689,6966.08820888265
"3704","HG9","MESO","DELTA",9,10,103,11,100,102501.012216416,10946.7100425299
"3705","HG9","MESO","DELTA",9,11,131,6,100,130365.365051947,5970.93275047084
"3706","HG9","MESO","DELTA",9,12,98,12,100,97525.2349243571,11941.8655009417
"3707","HG9","MESO","DELTA",9,16,95,9,100,94539.7685491217,8956.39912570626
"3708","HG9","MESO","DELTA",9,17,118,12,100,117428.344092593,11941.8655009417
"3709","HG9","MESO","DELTA",9,20,112,5,100,111457.411342122,4975.77729205904
"3710","HG9","MESO","DELTA",9,22,97,2,100,96530.0794659453,1990.31091682361
"3711","HG9","MESO","DELTA",9,25,91,15,100,90559.1467154744,14927.3318761771
"3712","HG9","MESO","DELTA",9,28,134,3,100,133350.831427182,2985.46637523542
"3713","HG9","MESO","DELTA",9,31,94,2,100,93544.6130907099,1990.31091682361
"3714","HG9","MESO","DELTA",9,36,85,14,100,84588.2139650036,13932.1764177653
"3715","HG9","MESO","DELTA",9,37,108,4,100,107476.789508475,3980.62183364723
"3716","HG9","MESO","DELTA",9,41,78,7,100,77622.1257561209,6966.08820888265
"3717","HG9","BATHY","DELTA",10,1,58,0,100,57719.0165878848,0
"3718","HG9","BATHY","DELTA",10,2,41,5,100,40801.3737948841,4975.77729205904
"3719","HG9","BATHY","DELTA",10,3,44,5,100,43786.8401701195,4975.77729205904
"3720","HG9","BATHY","DELTA",10,6,47,1,100,46772.3065453549,995.155458411807
"3721","HG9","BATHY","DELTA",10,11,44,1,100,43786.8401701195,995.155458411807
"3722","HG9","BATHY","DELTA",10,12,41,7,100,40801.3737948841,6966.08820888265
"3723","HG9","BATHY","DELTA",10,13,54,5,100,53738.3947542376,4975.77729205904
"3724","HG9","BATHY","DELTA",10,14,52,4,100,51748.083837414,3980.62183364723
"3725","HG9","BATHY","DELTA",10,20,55,3,100,54733.5502126494,2985.46637523542
"3726","HG9","BATHY","DELTA",10,21,55,3,100,54733.5502126494,2985.46637523542
"3727","HG9","BATHY","DELTA",10,28,50,2,100,49757.7729205904,1990.31091682361
"3728","HG9","BATHY","DELTA",10,30,50,6,100,49757.7729205904,5970.93275047084
"3729","HG9","BATHY","DELTA",10,35,64,10,100,63689.9493383557,9951.55458411807
"3730","HG9","BATHY","DELTA",10,36,48,3,100,47767.4620037667,2985.46637523542
"3731","HG9","BATHY","DELTA",10,37,34,1,100,33835.2855860014,995.155458411807
"3732","HG9","BATHY","DELTA",10,41,43,5,100,42791.6847117077,4975.77729205904
"3733","HG9","BATHY","DELTA",10,42,55,5,100,54733.5502126494,4975.77729205904
"3734","HG9","BATHY","DELTA",10,43,51,2,100,50752.9283790022,1990.31091682361
"3735","HG9","BATHY","DELTA",10,46,52,2,100,51748.083837414,1990.31091682361
"3736","HG9","BATHY","DELTA",10,50,41,4,100,40801.3737948841,3980.62183364723
"3737","HG9","ABYSS","DELTA",11,1,38,1,100,37815.9074196487,995.155458411807
"3738","HG9","ABYSS","DELTA",11,5,46,0,100,45777.1510869431,0
"3739","HG9","ABYSS","DELTA",11,6,42,9,100,41796.5292532959,8956.39912570626
"3740","HG9","ABYSS","DELTA",11,8,30,0,100,29854.6637523542,0
"3741","HG9","ABYSS","DELTA",11,15,28,4,100,27864.3528355306,3980.62183364723
"3742","HG9","ABYSS","DELTA",11,19,23,3,100,22888.5755434716,2985.46637523542
"3743","HG9","ABYSS","DELTA",11,20,44,4,100,43786.8401701195,3980.62183364723
